Tarih,Başlık,Metin,ParsedDate,Month,english_text
"Thu, 25 Oct 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (25.10.2018) | Son dakika ekonomi haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları twenty five ten two thousand and eighteen son dakika ekonomi haberleri bloomberght,2018-10-25 07:00:00,10,foreign exchange opening prices in the free market twenty five ten two thousand and eighteen last minute economic news bloomberght
"Wed, 25 Apr 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (25.04.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları twenty five four two thousand and eighteen döviz haberleri bloomberght,2018-04-25 07:00:00,4,foreign exchange opening prices in the free market twenty five four two thousand and eighteen foreign exchange news bloomberght
"Fri, 28 Dec 2018 08:00:00 GMT",10 Maddede Dolar Neden Yükselir? - Doviz.com,ten maddede dolar neden yükselir doviz com,2018-12-28 08:00:00,12,Why does the dollar rise in ten items? doviz com
"Thu, 14 Jun 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (14.06.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları fourteen six two thousand and eighteen döviz haberleri bloomberght,2018-06-14 07:00:00,6,foreign exchange opening prices in the free market fourteen six two thousand and eighteen foreign exchange news bloomberght
"Mon, 24 Sep 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (24.09.2018) | Son dakika ekonomi haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları twenty four nine two thousand and eighteen son dakika ekonomi haberleri bloomberght,2018-09-24 07:00:00,9,foreign exchange opening prices in the free market twenty four nine two thousand and eighteen breaking economic news bloomberght
"Mon, 12 Feb 2018 08:00:00 GMT","Döviz Bürolarının Kuruluş ve İzin Şartları Değişti – Talha APAK, YMM - alomaliye.com",döviz bürolarının kuruluş ve i̇zin şartları değişti talha apak ymm alomaliye com,2018-02-12 08:00:00,2,Establishment and permit conditions of foreign exchange offices have changed talha apak ymm alomaliye com
"Thu, 01 Nov 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (01.11.2018) | Son dakika ekonomi haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları one eleven two thousand and eighteen son dakika ekonomi haberleri bloomberght,2018-11-01 07:00:00,11,foreign exchange opening prices in the free market one eleven two thousand and eighteen last minute economic news bloomberght
"Sat, 06 Oct 2018 07:00:00 GMT",Yabancı futbolcuların sözleşmeleri döviz cinsinden yapılabilecek - Anadolu Ajansı,yabancı futbolcuların sözleşmeleri döviz cinsinden yapılabilecek anadolu ajansı,2018-10-06 07:00:00,10,"Anadolu Agency, where contracts of foreign football players can be made in foreign currency"
"Thu, 09 Aug 2018 07:00:00 GMT",Türk Lirası'ndaki değer kaybı döviz borcu olan şirketleri nasıl etkiliyor? - BBC,türk lirası ndaki değer kaybı döviz borcu olan şirketleri nasıl etkiliyor bbc,2018-08-09 07:00:00,8,How does the depreciation of the Turkish lira affect companies with foreign currency debt? BBC
"Fri, 30 Mar 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (30.03.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları thirty three two thousand and eighteen döviz haberleri bloomberght,2018-03-30 07:00:00,3,foreign exchange opening prices in the free market thirty three two thousand and eighteen foreign exchange news bloomberght
"Fri, 13 Jul 2018 07:00:00 GMT",'Türkiye döviz manipülasyonlarıyla diz çökmez' - Anadolu Ajansı,türkiye döviz manipülasyonlarıyla diz çökmez anadolu ajansı,2018-07-13 07:00:00,7,Türkiye will not kneel with currency manipulations Anadolu Agency
"Thu, 13 Sep 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (13.09.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları thirteen nine two thousand and eighteen döviz haberleri bloomberght,2018-09-13 07:00:00,9,foreign exchange opening prices in the free market thirteen nine two thousand and eighteen foreign exchange news bloomberght
"Wed, 07 Nov 2018 08:00:00 GMT",İhracat Bedellerinin Yurda Getirilmesine İlişkin Sorular ve Cevaplar | Barış Demirel | 07/11/2018 - verginet.net,i̇hracat bedellerinin yurda getirilmesine i̇lişkin sorular ve cevaplar barış demirel seven eleven two thousand and eighteen verginet net,2018-11-07 08:00:00,11,Questions and answers regarding the repatriation of export proceeds Barış Demirel Seven Eleven Two Thousand and Eighteen Verginet Net
"Fri, 05 Jan 2018 08:00:00 GMT",Serbest piyasada döviz açılış fiyatları (05.01.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları five one two thousand and eighteen döviz haberleri bloomberght,2018-01-05 08:00:00,1,foreign exchange opening prices in the free market five one two thousand and eighteen foreign exchange news bloomberght
"Sat, 17 Nov 2018 08:00:00 GMT",Mısır ekonomisinin 3'üncü büyük döviz kaynağı: Süveyş Kanalı - Anadolu Ajansı,mısır ekonomisinin three üncü büyük döviz kaynağı süveyş kanalı anadolu ajansı,2018-11-17 08:00:00,11,"Suez Canal, the third largest source of foreign exchange for the Egyptian economy, Anatolian Agency"
"Mon, 13 Aug 2018 07:00:00 GMT","Merkez Bankası zorunlu karşılıkları indirdi, döviz depo limitlerini artırdı - BBC",merkez bankası zorunlu karşılıkları indirdi döviz depo limitlerini artırdı bbc,2018-08-13 07:00:00,8,"central bank reduced required reserves, increased foreign exchange deposit limits bbc"
"Mon, 10 Sep 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (10.09.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları ten nine two thousand and eighteen döviz haberleri bloomberght,2018-09-10 07:00:00,9,foreign exchange opening prices in the free market ten nine two thousand and eighteen foreign exchange news bloomberght
"Tue, 08 May 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (08.05.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları eight five two thousand and eighteen döviz haberleri bloomberght,2018-05-08 07:00:00,5,foreign exchange opening prices in the free market eight five two thousand and eighteen foreign exchange news bloomberght
"Tue, 27 Nov 2018 08:00:00 GMT",Serbest piyasada döviz açılış fiyatları (27.11.2018) | Son dakika ekonomi haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları twenty seven eleven two thousand and eighteen son dakika ekonomi haberleri bloomberght,2018-11-27 08:00:00,11,foreign exchange opening prices in the free market twenty seven eleven two thousand and eighteen last minute economic news bloomberght
"Thu, 22 Feb 2018 08:00:00 GMT",Serbest piyasada döviz açılış fiyatları (22.02.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları twenty two two two thousand and eighteen döviz haberleri bloomberght,2018-02-22 08:00:00,2,foreign exchange opening prices in the free market twenty two two two thousand and eighteen foreign exchange news bloomberght
"Fri, 29 Jun 2018 07:00:00 GMT",Serbest piyasada döviz açılış fiyatları (29.06.2018) | Döviz haberleri - Bloomberght,serbest piyasada döviz açılış fiyatları twenty nine six two thousand and eighteen döviz haberleri bloomberght,2018-06-29 07:00:00,6,foreign exchange opening prices in the free market twenty nine six two thousand and eighteen foreign exchange news bloomberght
"Mon, 08 Jan 2018 08:00:00 GMT",Türkiye’de İstihdam Artışının Yanında İstihdam Kalitesi de Arttı Mı? - World Bank Blogs,türkiye de i̇stihdam artışının yanında i̇stihdam kalitesi de arttı mı world bank blogs,2018-01-08 08:00:00,1,"In addition to the increase in employment in Türkiye, has the quality of employment also increased? world bank blogs"
"Tue, 29 May 2018 07:00:00 GMT",İş gücü girdi endeksleri arttı - Anadolu Ajansı,i̇ş gücü girdi endeksleri arttı anadolu ajansı,2018-05-29 07:00:00,5,labor force input indices increased anadolu agency
"Thu, 12 Jul 2018 07:00:00 GMT",Tüketici Fiyatları Konusunda AB İçinde Neredeyiz? - Doğruluk Payı,tüketici fiyatları konusunda ab i̇çinde neredeyiz doğruluk payı,2018-07-12 07:00:00,7,Where are we in the EU regarding consumer prices?
"Sun, 22 Apr 2018 07:00:00 GMT",Borsa tarihi zirvesini yenileyebilir - Uzmanpara,borsa tarihi zirvesini yenileyebilir uzmanpara,2018-04-22 07:00:00,4,The stock market may renew its historical peak Uzmanpara
"Mon, 13 Aug 2018 07:00:00 GMT",'Korku Endeksi' yüzde 29 yükseldi; Türk Lirası değer kaybetmeye devam ediyor - T24,korku endeksi yüzde twenty nine yükseldi türk lirası değer kaybetmeye devam ediyor ttwenty four,2018-08-13 07:00:00,8,fear index increased by twenty nine percent Turkish lira continues to lose value ttwenty four
"Wed, 03 Jan 2018 08:00:00 GMT",Borsada dipteki hisselerin zamanı - Borsanın Gündemi,borsada dipteki hisselerin zamanı borsanın gündemi,2018-01-03 08:00:00,1,"It's time for the stocks at the bottom in the stock market, the agenda of the stock market"
"Fri, 14 Sep 2018 07:00:00 GMT","Türkiye, insani gelişmede 189 ülke arasında 64. oldu - memurlar.net",türkiye insani gelişmede one hundred and eighty nine ülke arasında sixty four oldu memurlar net,2018-09-14 07:00:00,9,Türkiye became sixty four among one hundred and eighty nine countries in human development civil servants net
"Wed, 28 Mar 2018 07:00:00 GMT",STEM’de en yüksek kız öğrenci oranına sahibiz ama teknoloji sektöründe kadın oranı düşük - Hürriyet,stem de en yüksek kız öğrenci oranına sahibiz ama teknoloji sektöründe kadın oranı düşük hürriyet,2018-03-28 07:00:00,3,"We have the highest rate of female students in STEM, but the rate of women in the technology sector is low Hürriyet"
"Thu, 22 Feb 2018 08:00:00 GMT",Türkiye AB liginde yolsuzlukta 1. sırada - Gazete Duvar,türkiye ab liginde yolsuzlukta one sırada gazete duvar,2018-02-22 08:00:00,2,Türkiye ranks first in corruption in the EU League Newspaper Wall
"Tue, 20 Mar 2018 07:00:00 GMT",Tüketici güven endeksi azaldı - Anadolu Ajansı,tüketici güven endeksi azaldı anadolu ajansı,2018-03-20 07:00:00,3,Consumer confidence index decreased Anadolu Agency
"Tue, 23 Jan 2018 08:00:00 GMT",Tüketici güven endeksi arttı - Anadolu Ajansı,tüketici güven endeksi arttı anadolu ajansı,2018-01-23 08:00:00,1,Consumer confidence index increased Anadolu Agency
"Mon, 23 Jul 2018 07:00:00 GMT",Tüketici güven endeksi 21 ayın zirvesinde - Anadolu Ajansı,tüketici güven endeksi twenty one ayın zirvesinde anadolu ajansı,2018-07-23 07:00:00,7,consumer confidence index at the top of twenty one month anadolu agency
"Thu, 03 May 2018 07:00:00 GMT",Küresel gıda fiyatları nisanda istikrarlı seyretti - Anadolu Ajansı,küresel gıda fiyatları nisanda istikrarlı seyretti anadolu ajansı,2018-05-03 07:00:00,5,Global food prices remained stable in April Anadolu Agency
"Mon, 12 Feb 2018 08:00:00 GMT",Piyasalarda Gün Ortası - SonDakika,piyasalarda gün ortası sondakika,2018-02-12 08:00:00,2,Midday breaking news in the markets
"Fri, 06 Apr 2018 07:00:00 GMT",Türkler 2017'de en çok hangi ülkeleri ziyaret etti? - Turizm Ajansı,türkler two thousand and seventeen de en çok hangi ülkeleri ziyaret etti turizm ajansı,2018-04-06 07:00:00,4,Which countries did Turks visit the most in Two Thousand and Seventeen? Tourism Agency
"Wed, 25 Jul 2018 07:00:00 GMT",Dünyanın havası en kirli şehirleri belli oldu! Türkiye'den üç şehir var - GZT,dünyanın havası en kirli şehirleri belli oldu türkiye den üç şehir var gzt,2018-07-25 07:00:00,7,The cities with the most polluted air in the world have been revealed. There are three cities in Turkey.
"Tue, 06 Nov 2018 08:00:00 GMT",Aydın'ın en değerli ilçesi belli oldu - Aydın Kulis Haber,aydın ın en değerli ilçesi belli oldu aydın kulis haber,2018-11-06 08:00:00,11,The most valuable district of Aydin has been announced. Aydin backstage news
"Sun, 25 Feb 2018 08:00:00 GMT",İşte son 10 yılın getiri şampiyonu haberi - Finans Gündem,i̇şte son ten yılın getiri şampiyonu haberi finans gündem,2018-02-25 08:00:00,2,Here is the return champion news of the last ten years finance agenda
"Wed, 28 Feb 2018 08:00:00 GMT","Seramik yüzde 22,33’lük oranla ihracata en çok katkısı olan sektör oldu! - Sabah",seramik yüzde twenty two thirty three lük oranla ihracata en çok katkısı olan sektör oldu sabah,2018-02-28 08:00:00,2,Ceramics became the sector that contributed the most to exports with a rate of twenty-two and thirty-three percent.
"Wed, 05 Sep 2018 07:00:00 GMT",Türkiye'nin en yaşanabilir şehirleri - Haber 7,türkiye nin en yaşanabilir şehirleri haber seven,2018-09-05 07:00:00,9,Türkiye's most livable cities news lover
"Thu, 15 Feb 2018 08:00:00 GMT",Dünyanın En Sürdürülebilir Toplu Taşıma Sistemine Sahip 15 Şehri - Onedio,dünyanın en sürdürülebilir toplu taşıma sistemine sahip fifteen şehri onedio,2018-02-15 08:00:00,2,"onedio, the fifteenth city with the world's most sustainable public transportation system"
"Thu, 10 May 2018 07:00:00 GMT",Ramazan aylarının en gözde hisseleri - Ekonomist,ramazan aylarının en gözde hisseleri ekonomist,2018-05-10 07:00:00,5,The most popular stocks of Ramadan - economist
"Thu, 26 Jul 2018 07:00:00 GMT",Dünyanın havası en kirli şehirleri belli oldu! - Öncü Şehir Gazetesi,dünyanın havası en kirli şehirleri belli oldu öncü şehir gazetesi,2018-07-26 07:00:00,7,The cities with the most polluted air in the world have been revealed. Pioneer City Newspaper
"Wed, 27 Jun 2018 07:00:00 GMT",Dolar - Euro Kaç TL? - Samsun Son Haber,dolar euro kaç tl samsun son haber,2018-06-27 07:00:00,6,How much is dollar and euro? Latest news from Samsun
"Sun, 01 Apr 2018 07:00:00 GMT",Ciddi Paskalya Resepsiyonu (Canlı) - Indeksonline.,ciddi paskalya resepsiyonu canlı indeksonline,2018-04-01 07:00:00,4,solemn easter reception live indexonline
"Mon, 02 Jul 2018 07:00:00 GMT",VİOP'ta endeks kontratı haftaya düşüşle başladı - Borsamatik,vi̇op ta endeks kontratı haftaya düşüşle başladı borsamatik,2018-07-02 07:00:00,7,"Index contract in vi̇op started the week with a decline, Borsamatik"
"Fri, 14 Sep 2018 07:00:00 GMT",Kurdaki hareketlilik inşaat sektörünü yavaşlattı - Doğruhaber,kurdaki hareketlilik inşaat sektörünü yavaşlattı doğruhaber,2018-09-14 07:00:00,9,The fluctuation in exchange rate slowed down the construction sector. Doğruhaber
